0	0
0.001	0
0.002	0
0.003	0
0.004	0
0.005	0
0.006	0
0.007	0
0.008	0
0.009	0
0.01	0
0.011	0
0.012	0
0.013	0
0.014	0
0.015	0
0.016	0
0.017	0
0.018	0
0.019	0.000976562
0.02	0.000976562
0.021	0
0.022	0
0.023	0
0.024	0
0.025	0.000976562
0.026	0
0.027	0
0.028	0.000976562
0.029	0.000976562
0.03	0.000976562
0.031	0
0.032	0.000976562
0.033	0
0.034	0
0.035	0.000976562
0.036	0
0.037	0
0.038	0.000976562
0.039	0
0.04	0.00488281
0.041	0
0.042	0.00292969
0.043	0.000976562
0.044	0.000976562
0.045	0.00195312
0.046	0
0.047	0.00195312
0.048	0.00195312
0.049	0
0.05	0.00292969
0.051	0.00390625
0.052	0.00488281
0.053	0.00292969
0.054	0.00292969
0.055	0.00292969
0.056	0.00292969
0.057	0.00683594
0.058	0.00878906
0.059	0
0.06	0.00390625
0.061	0.00292969
0.062	0.00390625
0.063	0.00292969
0.064	0.00390625
0.065	0.00878906
0.066	0.0078125
0.067	0.0078125
0.068	0.0078125
0.069	0.00683594
0.07	0.0078125
0.071	0.0078125
0.072	0.00878906
0.073	0.00488281
0.074	0.0107422
0.075	0.00976562
0.076	0.00976562
0.077	0.00585938
0.078	0.0126953
0.079	0.0078125
0.08	0.00878906
0.081	0.00878906
0.082	0.0078125
0.083	0.0136719
0.084	0.00976562
0.085	0.015625
0.086	0.00585938
0.087	0.00878906
0.088	0.0136719
0.089	0.0146484
0.09	0.0146484
0.091	0.0166016
0.092	0.0166016
0.093	0.0146484
0.094	0.00878906
0.095	0.0117188
0.096	0.0136719
0.097	0.0195312
0.098	0.0195312
0.099	0.015625
0.1	0.0205078
0.101	0.0166016
0.102	0.0136719
0.103	0.0166016
0.104	0.00976562
0.105	0.00878906
0.106	0.00976562
0.107	0.0126953
0.108	0.0117188
0.109	0.015625
0.11	0.0146484
0.111	0.015625
0.112	0.0175781
0.113	0.00976562
0.114	0.0146484
0.115	0.00976562
0.116	0.0117188
0.117	0.00683594
0.118	0.015625
0.119	0.0136719
0.12	0.0126953
0.121	0.0078125
0.122	0.0078125
0.123	0.0078125
0.124	0.0107422
0.125	0.0146484
0.126	0.0107422
0.127	0.00878906
0.128	0.00683594
0.129	0.00976562
0.13	0.0078125
0.131	0.00683594
0.132	0.00878906
0.133	0.0078125
0.134	0.00683594
0.135	0.0107422
0.136	0.0107422
0.137	0.00683594
0.138	0.00976562
0.139	0.0107422
0.14	0.00292969
0.141	0.00488281
0.142	0.00292969
0.143	0.0078125
0.144	0.00488281
0.145	0.00195312
0.146	0.00292969
0.147	0.00292969
0.148	0.00390625
0.149	0.0498047
